,label,question
1740,2,우울증 의심 안녕 고등 학생 학년 여자 아이 최근 우울증 의심 증상 무언가 시작 공부 노력 생각 학교 폭력 일상 생활 친구 이야기 실수 아이 농담 그때 학교 폭력 기억 생각 무엇 최근 김종현 유서 울음 우울 우울 무기력 주변 사람 우울 정체 특정 계기 얼굴 우울 결국 주변 사람 외면 무시 형성 자책감 원망 주변 반응 감정 대립 그걸 유서 주변 친구 부모 반응 감정 부모 우울증 설득 우울증 인정 부모 우울증 일상 생활 지장 생각 무기력 희망 외면 하루하루 무기력 부모 우울증 운동 식사 우울증 극복 생각 부모 우울증 극복 노력 우울증 생각 생각 우울증 극복 행위 무산 우울 부모 이해 조금 니다 전문가 여러분 우울증 노력 건가요
1741,2,우울증 극복 우울증 대인 기피 공황 병원 상황 부모 혼자 극복 대인 기피 때문 의사 선생
1742,4,청소년 우울증 고등학교 여중 부모 직장 문제 눈물 학교 눈물 누가 짜증 학교 친구 얘기 생각 친구 배신 친구 사람 의심 세상 어른 사람 뉴스 정치 주변 어른 혐오 세상 자체 아이돌 아이돌 노래 위로 그건 현실 도피 위로 방법 지금 생이 공부 대학 성공 생각 요즘 그것 소용 생각 대학 직장 성공 포기 혼란
1743,2,불안증 극복 방법 안녕 초반 대학 편안 대학 졸업 취업 취업 시기 친구 마음 초조 불안 직장 요즘 앞날 걱정 휴무 불안 초조 사람 활동 걱정 인간 관계 고민
1744,2,우울증 소식 마음 우울 시간 생각 극복 시절 걱정 당시 마음 느낌 거울 자신 사랑 가치 행복 자격 등등 공허 등등 당시 발버둥 만족 연애 사랑 사람 이상 생각 뭔가 연애 패턴 노력 이제 고민 이야기 사람 시절 증상 사람 고민 듯이 그곳 상황 심취 감정 이입 시절 상대방 고민 에너지 소진 기분
1745,2,불안 스트레스 안녕 일전 친구 실망 어제 남친 시도 불안 불안감 스트레스 게임 영상 불안 감정
1746,2,고등 학생 분리 불안증 분리 불안증 부모 외국 인형 이건 분리 불안증
1747,5,신경증 기계 음악 불빛 동작 반복 극도 불안감 엘레 베이 표시 크리스마스 전구 동작 반복 놀이 기구 심장 모습 머리 자기 불안
1748,5,자살 생각 중학교 학년 친구 관계 학교 생활 창문 생각 손목 상처 부모 기대감 학원 때문 스트레스 저녁 생각 누가 지옥
1749,4,불면증 치료 방법 불면증 치료 방법 불면증 치료 방법 검색 정확 기재 불면증 치료 방법 정확
1750,4,불면증 회복 불면증 증상 진료 불면증 진료 불면증 회복 정도
1751,2,우울증 효과 학업 인간 관계 스트레스 우울증 집중력 저하 학교 심리 상담 거기 다면 성검사 거기 지표 평균대 우울증 정도 학업 자신 상황 상황 학업 포기 마음 공부 머릿속 아무것 보통 정도 일반 내용 이해 이해 집중 이것 스트레스 연관 상담 선생 보통 병원 치료 병원 상담 해결 생각 학업 관련 머리 사고 회로 정지 느낌 자괴감
1752,3,우울증 안녕 이상 샤이니 종현 오빠 우울증 자살 가족 우울증 자살 가족 해결 가족 자살 이번 세상 가수 우울증 세상 거부 생각 사람 우울증 자살 사람 순간 순간 생각 가족 동생 요즘 가족 건가 생각 종현 오빠 노래 위로 사람 사람 자살 선택 가족 예전 생각
1753,1,우울증 우울증 테스트 결과 우울증 불행 사람 사람 생각 그걸 불행 자신 짜증 일상 생활 때문 가족 때문 생각 자해 부모 해결
1754,3,우울증 대인 기피 병원 성격 문제 건지 병원 상담소 건지 조언 사람 긴장 생각 자체 편안 상황 사람 장소 심장 두근거림 건강 이상 심장 느낌 긴장 심장 심장 사람 경우 사람 경우 학원 학교 요즘 취업 준비 생활 취업 직장 걱정 한편 다음 병원 생각 고요 평소 평소 친구 농담 병원 정도 무기력 정도 때문 일상 지장 정도 시점 제게 문제 이게 건지 건지 구분 부모 상담 때문 생각 생각 의견 생각 고민 상황 우울 이유 사람 문제 평소 예전 병원 우울증 대인 기피 진단 치료 생각 완치 병원 최근 예전 치료 느낌 생각 치료 한편 이게 치료 정도 건가 당장 문제 증상 병원 진단 병원 걱정 누군가 조언 사람 여기
1755,2,불면증 극복 불면증 때문 불면증 극복 전문가 사분 광고
1756,3,불면증 병원 안녕 불면증 불면증 병원 전문가 사분 답변 부탁 광고
1757,5,수면 무호흡 고등학교 학년 비만 원인 원인 건가요
1758,1,불면증 극복 언제 기억 머리 불면증 극복 의사 만답
1759,2,불면증 극복 때문 안녕 불면증 때문 스트레스 불면증 극복 방법 시간 무리 전문가 사분 불면증 극복 방법 광고 홍보
1760,2,불면증 병원 추천 불면증 병원 추천 의사 불면증 이거 의사 답변
1761,2,불면증 치료 안녕 시간 시간 방해 머리 자야 세뇌 불면증 치료 가요 의사
1762,3,불면증 증상 해결 방안 안녕 예전 불면증 정상 패턴 생활 패턴 불면증 불면증 증상 의사 해결
1763,1,불면증 치료 가능 달째 고생 사람 정신 친구 자기 주말 시간 얘기 시간 시간 불면증 치료 의사 불면증 치료 가능
1764,5,불면증 원인 자면 간격 불면증 때문 언제 기억 원인 치료 불면증 원인 뭔지 불면증 원인 의사
1765,3,불면증 치료 효과 안녕 불면증 때문 요즘 고생 근래 자본 불면증 치료 효과
1766,2,불면증 치료 방법 보통 고생 불면증 때문 머리 소리 당장 사람 불면증 치료 방법 어디 불면증 치료 방법 의사
1767,1,불면증 치료 방법 간격 불면증 때문 불면증 치료 방법 무엇 의사 도움
1768,2,불안증 신경증 중반 직장 여성 습관 누군가 이야기 사람 이야기 보통 행동 양손 손톱 정도 상처 딱지 아픔 그걸 사람 이야기 집중 긴장 회의 시간 친구 사람 이야기 휴지 휴지 커피 홀더 마음 느낌 공포 사람 마음 안정 살갗 기분 기분 생각 이건 신경증 불안증 증상 병원 정도 행동 마음 질문 감사
1769,4,억제제 스펜 환인 벤즈 프람 복용 억제제 감기약 억제제 복용
1770,1,조울증 증상 상담 치료 안녕 예비 학생 예전 증상 질문 가지 트라우마 하나 중학교 학교 폭력 신체 선배 초대 정도 하나 집안 경제 사정 때문 강제 포기 가지 이야기 이유 학교 평소 이미지 친구 하나 과대망상 뒷담 불안감 장난 친구 조금 심기 생각 정도 평상시 혼자 내면 얼굴 눈물 수업 시간 예외 선생 정도 얼굴 눈물 니다 성적 학기 성적 전체 등급 학교 이과 심화 전교 성적 집중 망상 예전 학교 친구 상관 가해자 언니 포기 부모 생각 가해자 언니 엄마 아빠 미술 소리 무시 장면 웹툰 에피소드 생각 하루 혼자 화장실 소리 기분 친구 장난 초기 친구 눈빛 중학교 친구 오랜만 성격 조울증 진단 중기 초기 점수 조울증 조울증 정신 인터넷 검색 정신과 기록 비용 중학교 우울증 점수 상담 엄마 아빠 눈치 부모 말씀 비용 기록 센터 질문 증상 조울증 증상 정신 상담 방법
1771,3,조현 남성 조현 판정 학교 병원 입원 병원 압박 퇴원 약물 치료 환청 환시 양성 증상 문제 음성 증상 호전 극도 불안 초조 때문 기억 버스 정류장 누가 정신병 사람 버스 할머니 정신 질책 사람 정상 의사소통 머릿속 사고 정지 스트레스 당황 이것 때문 때문 사람 누가 얘기 기겁 정도 무엇 아버지 아버지 그늘 아래 의지 학생 결혼 가정 포기 가지 포기 밥벌이 밥벌이
1772,5,바람 공포증 남학생 예전 바람 공포증 바람 깃발 나무 불안 바람 치료
1773,5,강박 치료 안녕 여자 아이 엄마 우리 아이 강박 강박 치료
1774,4,반복 규칙 소리 소리 공포증 불안 증세 시계 초침 소리 불안 이후 시계 근처 나중 노래방 마이크 에코 소리 불안 노래방 근처 마인드 컨트롤 처음 울림소리 불안 심장 모습 소리 불안 시작 자려 눈앞 동그라미 모양 무언가 현상 피아노 건반 울림소리 소리 천둥 소리 알람 소리 공포 영화 배경 소리 바람 소리 등등 공포증 당장 증상 병명 병원 하나 고민 소리 정상 생활 가능 불안 모습 주변인 당황 질문 걸까요 부탁
1775,5,주기 우울 불안 오열 정도 제목 주기 우울 불안 문제 이유 우울 불안 사람 평소 장난 평소 소홀 불안감 걸까요 증상
1776,3,상처 상대 조금 행동 발언 상대 이건 아무것 반대 스스로 조금 상대 상처 발언 행동 생각 상대방 생각 생각 의기소침 손발 정도 중의 표현 약간 언쟁 소리 개소리 등등 말씀 소리 단어 선택 이유 머리 욕설 싸움 번집니다 사람 별거 별거 이게 상처 물불 정도 감정 상대 얘기 의도 순간 상대방 눈치 혼자 얘기 상대방 배려 생각 머리 미안 사과 상대방 부담 정도 계속 상대방 생각 무례 이야기 상대방 상처 정도 사람 정도 기준 사람 상처 상처 사람 병원 상담 이게
1777,4,정신과 사분 질문 실례 본론 자해 처음 호기심 관심 이때 가족 분위기 초등 왕따 경험 중학교 친구 시작 그때 친구 이유 자해 극복 걱정 친구 생각 뒷담화 짜증 그때 상담 고민 상담 밴드 경고 나름 조심 건데 생각 그때 기력 올가미 매는법 수면제 가격 사람 수명 건물 건물 자살 시도 유서 자살 직전 부모 사과 자살 친구 친구 아이 걱정 그때 당번 그날 아빠 친구 성적 소리 자살 친구 아이 상담 누가 상담 담임 가족 가족 행동 이후 부모 난적 엄마 때문 짜증 그때 이유 방안 가족 고민 뭔갈 엄마 엄마 생각 차도 려고 그때 아빠 시간 센가 누구 사람 생각 생각 예전 노래 울음 반대 사람 선생 걸까요 이거 건지 이게 꿈속 생각
1778,3,우울증 증상 우울증 증상 저희 할머니 상황 동안 식사 가족 가족 손녀딸 결혼 걱정 손녀딸 당장 결혼 가족 우울증 질병
1779,2,편집증 건가요 선생 사람 밀집 주변 사람 시선 사람 극복 긴장 의심 사람 생각 방어 연예인 망상 현실 괴리 자신 자괴감 우울 사람 연습 혼자 이거 편집증 대인 관계 사람 수준 전문의 도움 채택 이것 채택
1780,3,과거 부정 기억 과거 부정 기억 예전 우울증 상담 대학 증상 시작 누구 기억 일상 불편 기억 기억 상황 순간 행동 생각 상황 상황 상황 반박 잠깐 기억 발생 당시 상황 생각 기억 일상 생활 맥락 걸까요 병원 지대 조절
1781,1,우울증 심장 식욕 최근 부정 생각 인지 눈물 사람 얘기 부분 생각 지식인 호들갑 사람 본의 짜증 경우 제어
1782,4,글씨 피아노 전공 피아노 공부 공부 단어 생각 내용 지난번 친구 대화 버스 이후 얘기 대화 단어 생각 경우 비일비재 친구 사이 단기 기억 정도 당장 엊그제 주일 생각 고등학교 친구 얼굴 사람 얼굴 기억 기억력 기억 건지 건망증 건지 검사 걱정 피아노 공부 글씨 정도 포인트 글씨 지금 집중 글씨 주변 느낌 난시 난시 안경 인상 글씨 내용 이해 머리 사진
1783,2,우울증 안녕 중반 여성 우울증 질문 기력 설명 성격 내성 질려 성격 이거 때문 직장 이상 회사 여유 흥미 대학 제과 제빵 졸업 취업 생각 생각 건강 스트레스 포기 빵집 계획 목표 계획 생활 하루 절반 이상 정도 웹툰 이용 중독 말기 생활 기력 미래 공허 재미 기계 반복 기분 이거 친구 얘기 세상 짜증 연락 나이 취업 우선 뭔지 하나 자신 밑바닥 상담 사람 이거 우울증
1784,2,안녕 여자 아무 안녕 여자 아무 성적 상위 학교 안달 부모 스트레스 부모 매일 생각 혼란 아무것
1785,3,생각 의사 정신 상담원 중학교 동안 왕따 구타 집단 폭행 강제흡연 가지 고통 생활 고등학교 사회생활 세상 긍정 마인드 상황 친구 친구 고통 고통 친구 외로움 사람 고통 고등학교 졸업 군대 군대 민역 뭐시 긴가 면제 사람 군대 또래 그것 고통 군대 군대 사람 사람 일머리 군대 정신 사람 무시 취업 취업 막노동 인생 생활 사람 사람 공부 폴리 대학교 과정 거기 취업 거기 마음 현실 경쟁 사람 사람 사람 사람 이게 세상 이게 인생 분야 혼자 시간 졸업 졸업 교수 시간 취업 취업 막노동 이제 생산직 이학교 오지 격증 막노동 사람 사람 예기 주변 여자 연애 연애 행복 행복 연애 잘못 사고 평생 상상 아이 아빠 그것 아빠 아빠 아빠 칭호 듯이 막노동 인생 아무것 거지 인간 어머니 아이 그것 상상 애기 양육비 아이 어머니 잔소리 와이프 잔소리 잔소리 잔소리 동안 생활 아버지 가정폭력 인생 즐거움 사람 전부 건강 전부 위로 기분 현제 와이프 한숨 세상 노력 무언가 보상 건가 네이버 중간 당신 사람 사람 건지 애기 와이프 천분 등등 취업 결혼 잔소리 예기 길레 사람 의사 마음 평생 치료 부위 마음 치유 건가요
1786,3,대인 기피 증인 가요 해결 방법 순위 사람 신경 불편 편안 사람 사람 극소수 사람 발표 얼굴 외모 자신 사진 무표정 정도 아줌마 아저씨 나이 사람 사람 그것 스피치 학원 과거 왕따 중학교 고등학교 정도 남자 불편 남자 건지 혐오증 정도 마음 연애 조금 스킨십 긴장 지금 교회 얘기 교회 사람 사람 약물 치료 하나 사회 적응 광고 비난 욕설 신고 질문 이해 답변
1787,2,불면증 정신 분열 기분 조울증 요즘 만큼 노력 지금 시간 생각 걱정 지금 사람 우울증 세상 뭔지
1788,1,우울증 최근 기분 통화 눈물 한숨 생각 가요 가슴 네요
1789,3,정도 망상 피해망상 하나 요즘 정도 망상 피해망상 하나 요즘 세상 사람 감시 길거리 이건 피해망상 아무 누군가 허공 허공 포옹 자기 환청 사람 소리 피해망상 일상 생활 지장 정도 자유 누군가 감시 사람 그게 주위 제딴에는
